,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project
10/12/90 4:50,0,0,0,0,22.23619102,22.19641214,19.99496769,20.08672218,2.45144493,2.467190362,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/12/90 4:55,0,0,0,0,22.25778114,22.201972,20.10879209,20.12877426,2.548436284,2.540204654,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/12/90 5:00,0,0,0,0,22.17648913,22.18804534,20.01267965,20.00776033,2.58078832,2.56676359,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/12/90 5:05,0,0,0,0,22.11352297,22.13658454,19.88082843,19.83676238,2.544462598,2.544891255,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/12/90 5:10,0,0,0,0,22.11028037,22.06716125,20.03827626,19.83075992,2.502426902,2.485312388,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/12/90 5:15,0,0,0,0,22.04247014,22.06337891,19.91700866,19.74790242,2.462319845,2.456885661,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/12/90 5:20,0,0,0,0,22.04694442,22.02247237,19.80447703,19.83055425,2.410245996,2.40783421,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/12/90 5:25,0,0,0,0,22.00047565,22.03658579,19.67718059,19.79249303,2.370900131,2.374203777,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/12/90 5:30,0,0,0,0,21.93031303,21.92136366,19.66014167,19.70712395,2.33958239,2.329175267,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/12/90 5:35,0,0,0,0,21.87931918,21.87234289,19.66408391,19.68243801,2.285051853,2.287285576,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/12/90 5:40,0,0,0,0,21.82062468,21.85163239,19.6393429,19.5717668,2.249417587,2.245593707,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/12/90 5:45,0,0,0,0,21.80231066,21.81322058,19.42992444,19.74166539,2.204141638,2.196125155,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/12/90 5:50,0,0,0,0,21.788628,21.73216074,19.53118197,19.54493487,2.172826879,2.163211041,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/12/90 5:55,0,0,0,0,21.75926687,21.75903275,19.74284762,19.55810204,2.14053412,2.118469443,-8868,-150,-150,-150,-150,-150,-150,-150,-150
10/12/90 6:00,-3.892194533,0.854720134,0.504205671,1.977668643,21.73151359,21.70312056,19.36468585,19.32814635,2.121132737,2.11677997,14207.02168,2006.750355,1295.659227,266.0498788,-960.4029886,483.505717,-1095.109563,-190.7829301,139.7118766
10/12/90 6:05,3.820853065,3.100616305,8.139382431,3.824124194,21.75599053,21.70449225,19.55557005,19.53233836,2.160212481,2.165963572,20332.6694,4638.667841,2966.843012,2061.315049,4794.575642,4161.529184,4385.900814,2039.826409,6436.952204
10/12/90 6:10,15.47619947,13.75543657,6.004010042,9.363710745,21.79173996,21.76464589,19.54331262,19.67674624,2.198095937,2.200252742,24932.00301,8284.386566,4919.608138,7330.40496,5031.209672,7081.92577,6705.597121,9717.153018,7159.817432
10/12/90 6:15,10.9749571,14.76497264,12.0314901,14.11702098,21.78621606,21.75704888,19.48638836,19.60692847,2.237301369,2.249280523,58443.63214,8072.991112,7757.243337,8403.766025,7187.150292,7015.621063,9819.951029,10432.79325,10762.09258
10/12/90 6:20,19.40122225,17.03238519,21.15039686,16.41695519,21.79236709,21.80002855,19.59607962,19.59271972,2.286784612,2.292074192,81938.3383,10466.66786,11529.2451,10425.85625,12202.71911,11697.79065,10438.48187,12335.08384,10182.26824
10/12/90 6:25,22.73108695,21.37184758,20.07846472,20.55617091,21.78854596,21.80821436,19.63691528,19.67718532,2.32850321,2.3290851,113872.4803,14022.80522,16137.52516,14566.45234,17059.3542,13322.00316,12620.07681,13436.03088,12180.28758
10/12/90 6:30,24.86761509,26.16018405,26.98469096,23.32324184,21.87700038,21.84295502,19.72088633,19.49348913,2.364864311,2.361990571,132480.026,18105.02006,16868.07683,16896.67413,13762.08511,18419.98873,15620.42659,19090.83601,16618.45335
10/12/90 6:35,28.43168656,31.91715069,27.62892425,23.16431222,21.9054446,21.84235081,19.58187699,19.63010018,2.411178404,2.406597223,124514.4127,20983.39215,18379.67983,18780.42374,18039.83971,18626.43783,19092.2581,22021.31781,16299.35875
10/12/90 6:40,32.83276919,31.61441071,34.35741405,30.66195666,21.92338435,21.94286975,19.83213583,19.58794784,2.444845355,2.461497603,170988.9185,22869.73277,20386.53332,20333.77255,18481.35373,20557.07473,21404.75979,21312.21457,24759.19796
10/12/90 6:45,29.44757943,36.28566304,36.662678,36.9722859,21.90588898,21.94761614,19.79645802,19.908889,2.503487323,2.502191812,202641.6569,25132.59666,25856.26089,25113.61852,26288.02727,27915.14159,23220.55619,24878.44856,23846.29573
10/12/90 6:50,38.28341187,40.41818481,42.3287896,43.9526306,21.97896655,21.92948584,19.46994267,19.68969316,2.530990918,2.535153597,216448.6993,24002.70777,26875.60119,29231.20295,29165.91921,28737.49971,26344.59301,27688.26457,32052.09988
10/12/90 6:55,45.39020749,44.84542143,45.81154187,44.52358742,21.96732317,22.00327549,22.09275165,22.22316588,2.580466096,2.576004594,261223.8814,29863.77903,28503.82301,28451.00114,29876.37333,29871.50763,29715.14983,30464.24042,28443.71958
10/12/90 7:00,47.25906205,47.29249683,47.40425983,51.06726634,22.01410294,22.05102125,23.69698104,23.704815,2.607045758,2.602802155,254973.1551,31197.32474,34003.18703,30370.33702,33494.10517,34165.36156,31791.31589,32285.17421,33532.94712
10/12/90 7:05,47.95236338,47.9263337,48.23297763,48.77271528,22.07608495,22.0903284,23.72660649,23.89038089,2.603652729,2.603678741,276559.5305,32350.94199,28789.49777,32103.48164,32409.58498,32518.86127,30811.70263,33709.66667,30996.17826
10/12/90 7:10,49.52074658,47.19529305,51.8248023,47.54917957,22.1462312,22.15691326,23.74291267,23.82567063,2.611228811,2.594721014,250461.4941,32748.05971,30747.60511,32576.06032,33106.74354,31324.86106,31894.60295,32322.98677,33028.26618
10/12/90 7:15,48.65875762,42.00747448,52.46282928,53.63187077,22.2430957,22.24255005,24.03713299,23.90031813,2.598834779,2.582879016,244425.4015,34553.93397,30881.81104,34220.0956,34406.29824,35432.64675,33741.72025,29134.88635,32113.67125
10/12/90 7:20,51.71150589,51.76457855,51.15109621,51.98638744,22.32082479,22.31799641,24.10614393,24.10871851,2.586537697,2.593033697,279620.4031,34258.80549,34040.87185,33524.30573,31559.72951,36748.83663,34854.77308,35844.15722,31849.00608
10/12/90 7:25,50.04776418,49.92868564,50.40136075,50.28346462,22.38202448,22.37128096,23.93633709,24.01707672,2.585538345,2.59495497,285558.2362,35651.72309,35278.37931,33425.84917,32030.86807,32933.93578,35244.8178,35132.1489,35883.6834
10/12/90 7:30,48.67658059,49.21343585,53.45030491,54.71888703,22.39081963,22.47406694,24.35002744,24.13693973,2.597043326,2.624172823,263010.2144,31466.83359,33391.56523,35039.02111,34198.20957,37324.51577,35402.56502,34760.44941,35141.52178
10/12/90 7:35,50.0834684,52.5399983,55.13919897,54.14924344,22.48743805,22.50072492,24.31307566,24.19818877,2.614423068,2.608802077,269260.4243,32925.51086,34377.14925,35672.15489,33960.79113,37058.61517,36556.76906,36129.89244,35928.09064
10/12/90 7:40,51.17635626,52.07173962,52.45385485,55.28682524,22.56853131,22.58760062,24.21203796,24.28508594,2.588397098,2.595910345,272796.0349,37368.23243,39025.43719,36661.36849,38681.38514,35641.7219,37021.66236,36398.30426,38345.86566
10/12/90 7:45,51.02367663,51.4002518,56.15210541,52.56467901,22.63310765,22.60076586,24.54797028,24.62116425,2.581246981,2.603572945,314175.9388,36058.76247,37202.55065,34629.36226,35324.07923,34638.84919,35459.09859,36800.26985,36081.08514
10/12/90 7:50,53.56209795,50.18032659,57.17639584,54.02050951,22.73289027,22.66463177,24.58571636,24.50554729,2.598628212,2.599364747,287103.0567,38201.639,37387.3659,37068.55041,37396.53525,39381.40336,35437.975,35200.74977,37043.51305
10/12/90 7:55,54.30107006,57.96249465,55.63301448,57.11032324,22.73843551,22.75187818,24.58177848,24.7712854,2.610563566,2.603335564,282222.965,35556.09916,37269.16466,42690.45946,37165.04025,38079.71582,34528.92048,41471.18054,36419.72347
10/12/90 8:00,64.25054339,68.63911639,68.07216894,68.91784699,22.82109677,22.87930221,25.06956166,25.20930448,2.584813434,2.59057433,378621.2143,47788.78307,49774.94504,48157.38599,43539.19187,47438.95649,43910.57468,50038.65738,46919.24355
10/12/90 8:05,84.11026787,84.72406719,86.00103549,86.84689055,22.98379968,22.99677703,25.84452459,26.081136,2.536602145,2.522365149,508818.5526,65073.64025,65557.12987,66404.5742,65840.02543,64588.97411,64544.25698,63977.90815,63979.16697
10/12/90 8:10,108.2936379,109.0784916,104.3057277,104.9697171,23.1348752,23.16207379,26.95329481,27.05884594,2.497693932,2.491202558,675169.9642,79977.97362,85504.5557,82558.80572,81471.12141,85991.365,84213.65561,84928.47583,82020.46085
10/12/90 8:15,124.7365618,131.0960232,129.2880891,122.2050008,23.27822115,23.26581699,27.97252877,27.95315614,2.451756226,2.456534283,786474.7482,100938.7999,98605.73935,104820.6899,100526.6572,97761.52938,102248.5495,103059.8094,104890.5613
10/12/90 8:20,151.1576504,150.0084365,145.5929178,145.7764921,23.3859707,23.38286008,28.77678148,28.813153,2.418864743,2.40349716,921195.5811,117199.7831,117556.1345,117975.874,116771.2256,118022.644,116573.6069,119964.9856,119391.5436
10/12/90 8:25,168.33418,167.2462505,163.2237342,165.786587,23.51448032,23.50973312,29.52204432,29.44257851,2.376754871,2.373318508,1071570.861,138971.3621,136521.647,137838.9706,139353.2092,134746.6338,138499.8318,134056.1454,134186.4511
10/12/90 8:30,216.0398421,68.16556758,153.2984575,419.7237291,23.60101081,23.62414028,30.54532095,30.42395442,2.330922451,2.322028269,1212357.214,154710.0891,152262.1389,150114.5027,156528.059,152557.3439,155484.9532,152557.5907,155961.2066
10/12/90 8:35,222.8865358,205.6189377,239.5677718,427.2066751,23.79260027,23.79457776,31.51833773,31.4159238,2.297376594,2.294618421,1351245.399,171480.3091,173875.9763,172586.8019,174225.208,176417.4491,173863.5293,171135.8413,170981.2402
10/12/90 8:40,349.8201551,95.61917472,263.0163557,177.2872626,23.91079166,23.93523261,32.31626682,32.16719632,2.234837805,2.234841874,1521043.264,190217.077,187105.6895,190811.5024,191511.5614,193671.8644,192759.8536,191179.4411,192035.3746
10/12/90 8:45,256.5907033,255.9854419,248.193858,244.3183785,24.11240036,24.07816228,32.98214493,33.25249809,2.189876886,2.225314461,1674717.135,207788.1159,209402.1392,209171.3308,207851.9964,207915.02,211845.1685,208854.0921,207546.7561
10/12/90 8:50,276.8101896,279.5143609,260.8399321,264.5504125,24.2105141,24.1862291,34.06687031,34.02298304,2.164242214,2.152430697,1783155.619,228413.1696,227126.4678,227531.8206,225164.9145,228812.1263,226449.2571,228097.6646,227028.0896
10/12/90 8:55,299.3437511,296.9821652,283.8111603,282.590525,24.30113519,24.25016132,34.81628127,35.09863633,2.11792368,2.110442149,1931492.986,242239.5621,245388.751,246856.6763,245655.3889,246145.0474,244544.0903,244970.4191,242760.6821
10/12/90 9:00,323.2646744,322.1609893,300.8993747,309.2626474,24.47735219,24.43686687,35.83192529,36.04079157,2.102861517,2.095720847,2108107.556,263790.0128,264727.3709,266463.2404,263432.3864,265313.6251,263578.9238,264524.7049,262808.7388
10/12/90 9:05,352.0664673,347.8355464,326.825121,330.6596672,24.5535272,24.53819405,37.2021783,36.93236596,2.102954578,2.110652814,2276446.391,286293.3184,284329.3999,288887.7985,287219.6586,285239.2379,285783.5917,284005.4379,289718.6729
10/12/90 9:10,378.4841232,379.9157987,348.5697609,350.5270954,24.6364281,24.62385855,38.03518558,38.12882065,2.101802897,2.094875084,2441972.276,307834.6919,307998.1187,306217.1303,307759.3857,309060.4656,307860.3235,309916.2944,310210.1091
10/12/90 9:15,410.3371338,405.3551048,370.6590171,373.8592128,24.77409592,24.74900407,39.4892073,39.50583088,2.102432527,2.09745919,2610401.64,330247.0163,332572.3329,331467.516,329229.1998,332048.1327,334358.1562,328785.0261,331517.9827
10/12/90 9:20,435.639884,432.5871537,394.6293332,395.838143,24.8602882,24.88406545,40.42979388,40.41496299,2.086363883,2.101886305,2783145.852,348635.2701,349720.7377,351971.8736,351588.9325,352290.5269,350136.1191,350541.0043,351131.8818
10/12/90 9:25,464.1721102,466.1943088,417.1870726,417.9498772,25.01424851,24.92468744,41.77103288,41.6726121,2.105969562,2.116389031,2961267.978,373329.1241,371464.7093,372173.2146,372692.473,371667.7855,372206.7896,376640.3819,372701.5194
10/12/90 9:30,495.9445056,493.7374615,439.1918441,440.5023864,25.06837166,25.03243387,42.75759693,42.70117011,2.10416823,2.106290983,3119266.724,397514.0299,394221.9296,395847.645,398039.8647,397293.7758,393743.9607,398909.92,393588.8861
10/12/90 9:35,517.5269905,520.1497029,461.4717585,459.2383434,25.12730762,25.17391999,44.06142399,43.93195568,2.10257896,2.104239752,3291308.153,416070.1901,415690.3731,418183.9438,415189.8394,413814.8099,416666.4747,419523.5219,418149.5403
10/12/90 9:40,549.5176991,544.6176478,482.3420661,481.8821042,25.31148629,25.19478846,44.80809952,44.99083226,2.081706005,2.100564907,3457414.39,436300.8379,436985.1133,439102.0885,437547.8583,441453.3201,441145.2418,438279.8996,438720.8432
10/12/90 9:45,572.870836,575.0912508,505.5603799,506.4367107,25.30947116,25.39273221,46.24188068,46.14064701,2.097945679,2.10726477,3658514.68,459850.3619,464135.7708,460544.9728,462106.1587,462348.688,458996.9218,462068.2102,462057.2168
10/12/90 9:50,600.3838357,603.5988137,528.741209,530.3124031,25.33940686,25.46799199,47.42228503,47.27957485,2.094832025,2.099113833,3806677.138,483460.1889,485504.1374,483050.8824,484720.8321,482607.9362,483906.7131,484673.7676,482419.7079
10/12/90 9:55,632.9597815,630.7334021,545.2075769,552.1276939,25.52365812,25.55360872,48.53084366,48.48924741,2.106862993,2.100597511,3977927.107,504087.4524,504993.4451,506493.108,504259.3406,503721.3071,505896.0736,505419.8826,505365.5871
10/12/90 10:00,647.9489404,642.9236016,565.4626235,565.0372622,25.67110603,25.70807836,49.163349,49.20114905,2.15840696,2.168963841,4100610.018,514974.7371,521197.4668,518148.7167,518138.1164,517346.989,517422.0568,513745.0978,519316.5631
10/12/90 10:05,655.8225231,651.3185019,565.7524079,569.0457604,25.91675018,25.87855433,49.5927188,49.55437182,2.282649016,2.274088221,4104629.54,521698.3666,519529.3264,522599.2365,519268.8974,518286.8953,521951.5481,520735.0631,521921.5962
10/12/90 10:10,662.2528166,654.8377572,569.5851631,570.1941084,26.07996437,26.12245634,49.92979858,50.01853843,2.402665761,2.398501113,4142117.871,526219.8682,527185.6906,524132.2094,524149.2588,525442.6987,524460.7592,524112.0218,525231.1092
10/12/90 10:15,664.2405164,665.5318486,574.2813456,573.6933708,26.22203625,26.25958634,50.20350132,50.17087757,2.523172777,2.526932825,4154450.965,524806.0315,527978.8926,529958.0806,527637.8706,530990.271,526848.7905,528680.9481,529640.3204
10/12/90 10:20,667.7429664,667.5808997,580.9570372,580.9582788,26.38943945,26.46111316,50.50564958,50.81206491,2.652402299,2.65579131,4184240.356,530429.7182,532136.713,531074.493,533275.8138,534121.9434,529717.135,530905.9418,531104.7218
10/12/90 10:25,675.2184224,673.4369562,584.8547254,586.239861,26.61567588,26.59832749,51.00414845,51.14427028,2.776591161,2.777785799,4217492.359,534974.8553,530733.1659,529444.7435,533603.8162,535613.7112,533749.2368,534764.4453,536273.5786
10/12/90 10:30,674.4070148,678.7296019,589.9838567,588.8595844,26.85379262,26.79851503,51.60937527,51.62703961,2.913665447,2.918154057,4244979.815,535488.5389,537541.1618,537943.6449,537126.8266,537200.6402,535132.3827,538312.1178,537633.006
10/12/90 10:35,680.5892055,687.8320443,596.6251336,594.3154297,27.03294033,26.96106838,51.98980761,52.08967176,3.037978079,3.040216176,4274431.21,539810.0246,539301.509,539703.3585,542363.9419,539975.6877,541720.8731,544423.3823,537266.7948
10/12/90 10:40,688.4379346,690.8249094,597.2772075,598.1304193,27.14208539,27.17459772,52.23928856,52.37715673,3.154652682,3.160589935,4271540.018,543010.4722,544127.0249,544063.3899,543798.6641,544631.0446,544254.1978,546219.6954,546494.699
10/12/90 10:45,690.6248473,692.8170291,601.7675038,601.6197706,27.33295868,27.35608802,52.75683781,52.94762348,3.283832062,3.28165089,4313009.22,546098.9092,544758.204,546587.0885,544478.3541,547863.626,545292.5355,546068.7256,548362.9518
10/12/90 10:50,696.3368693,698.3752633,605.1612991,605.9709065,27.51091262,27.48393499,53.13439982,53.01178793,3.399512518,3.390990254,4328382.701,550117.9729,548413.6109,547140.9712,553474.6799,547021.3404,549954.3983,549641.581,549237.1309
10/12/90 10:55,702.7500712,700.8337982,608.6596029,608.6122443,27.71129121,27.71026728,53.54901158,53.27712043,3.530034606,3.530669409,4382905.478,553695.3996,553061.0569,553389.2586,552771.2262,550776.8595,551846.9764,551941.7753,550639.502
10/12/90 11:00,702.9474945,707.8957018,615.9148284,615.8849457,27.83673402,27.83207982,53.77533841,53.48614187,3.640241182,3.628823196,4413614.561,553253.6908,556075.8804,559329.7308,558144.182,555008.7142,554343.6469,557011.0516,555593.2513
10/12/90 11:05,705.0994311,708.2746493,616.0749691,615.7151585,27.88053724,27.85363688,53.86717943,53.87429363,3.662325586,3.672335175,4365296.203,555428.99,552086.2294,555035.0604,554977.7377,552503.5963,552314.5189,556296.0528,553435.7769
10/12/90 11:10,709.5669241,712.2230305,618.0543951,616.3582735,27.89354514,27.86822274,53.75106192,53.65662164,3.702117819,3.708514916,4397406.852,558821.5589,557941.1996,557208.255,554765.2784,557472.5029,556192.3337,558979.271,554796.8707
10/12/90 11:15,709.9572433,711.2554348,617.4657568,617.0599439,27.95295099,27.92227804,53.95682744,53.97789538,3.74820301,3.751655277,4406688.115,557298.9895,557391.8937,558366.5429,560793.8827,559757.1178,562423.929,558598.3976,554704.5646
10/12/90 11:20,716.3781173,713.7660369,614.0355565,620.2545857,28.00841398,27.98140995,53.8505399,54.03418761,3.783039876,3.789982445,4391887.772,558655.0675,555003.4291,559054.3316,560334.1703,557033.8629,555790.395,559241.4522,558203.4365
10/12/90 11:25,712.6538632,712.5316897,622.2666931,618.3180004,28.05141899,28.05713833,54.22090211,54.04636537,3.817680992,3.84031389,4418843.468,555001.9267,563964.4072,563660.2061,559331.9201,559786.2443,559018.3477,558478.8785,559594.3219
10/12/90 11:30,712.923373,716.1593782,624.5843245,624.7244402,28.06737434,28.06041825,54.35148981,54.17846587,3.868699922,3.856497556,4405985.843,560336.7428,559833.8324,560574.5143,560403.7312,561184.0796,558185.8704,561059.7694,559696.9483
10/12/90 11:35,717.8217926,716.5441241,621.6961949,621.7703823,28.13071585,28.06179034,54.55881371,54.39706661,3.904387421,3.912478919,4425870.046,557299.117,559312.9658,559586.8666,559068.7177,561613.8311,559985.9999,561868.406,562652.3542
10/12/90 11:40,718.7862288,719.3240432,624.0842262,624.035276,28.15265516,28.1518956,54.37232623,54.59066461,3.96171975,3.965718774,4450469.009,559635.6762,559703.534,561541.7699,561600.227,560906.2743,562226.2637,562775.3958,560941.5873
10/12/90 11:45,713.4387433,723.0963328,624.4040021,626.7536714,28.19222778,28.23117186,54.59687472,54.64554094,3.993466043,3.998228551,4431754.287,560823.9757,566597.4235,564450.4892,561959.1535,563114.2697,560344.1411,565088.1741,563791.0015
10/12/90 11:50,719.0885053,719.2338404,625.7687117,625.8261363,28.24813744,28.22225991,54.70312123,54.78927554,4.035389592,4.041809103,4456361.69,563578.2918,562504.81,562698.034,562007.4741,565133.3338,565178.0397,563314.8692,562215.6312
10/12/90 11:55,720.5486712,719.1713343,634.2889357,623.9641835,28.24975213,28.30554651,54.7684824,54.78639721,4.079213104,4.084527615,4474227.06,563760.8287,564897.2287,563963.2403,565705.3961,563415.8594,563795.5211,562105.0405,566625.9778
10/12/90 12:00,733.7130299,727.5106409,636.4856192,633.6100055,28.27453414,28.28219833,55.06371556,55.15807597,4.073958275,4.081956371,4498184.029,570336.7463,570350.149,570214.3587,571642.9722,569641.792,571817.8958,568056.4593,571711.033
10/12/90 12:05,749.813472,750.135209,643.5794064,644.525208,28.2998206,28.33809496,55.87200263,55.79622558,4.054244387,4.036849375,4588251.501,579724.3039,579292.2012,582821.8976,584005.4287,582444.8843,582054.2929,582992.3348,583572.8563
10/12/90 12:10,758.3640065,767.0891165,658.1565889,658.1041907,28.30951571,28.29353233,56.36714791,56.30156003,4.00347829,3.994498293,4681523.014,592492.0032,592826.3878,589008.9116,590598.1998,593225.8697,592434.0008,595244.8603,590864.17
10/12/90 12:15,777.9793249,776.5184315,668.6969032,667.4339515,28.29464562,28.23422712,57.2330772,57.12589682,3.948172352,3.957502748,4750175.893,605206.6427,601948.2388,601910.8836,604023.846,605403.3823,603683.8146,599905.645,601982.9466
10/12/90 12:20,797.7086119,795.2193978,676.7910259,680.5750783,28.29181337,28.29971897,57.69689999,57.87854644,3.912683505,3.9079843,4826745.004,612786.0731,614380.8712,614199.8519,615139.2333,607923.2906,611816.3811,613527.8337,611529.3388
10/12/90 12:25,815.9425557,817.6094572,688.1558938,688.1886523,28.32169891,28.3524777,58.43366096,58.58314291,3.863748619,3.88942567,4932606.938,624195.0318,624873.224,625446.303,623815.2631,627026.864,624906.2548,628415.3916,624553.4045
